,gene_id,tpm_0,tpm_1,tpm_2,tpm_3,tpm_4,tpm_5,tpm_6,tpm_7,tpm_8,tpm_9,tpm_10,tpm_11,tpm_12,tpm_13,tpm_14,tpm_15,tpm_16,tpm_17,tpm_18,tpm_19,tpm_20,tpm_21,tpm_22,tpm_23,tpm_24,tpm_25,tpm_26,tpm_27,tpm_28,tpm_29,tpm_30,tpm_31,tpm_32,tpm_33,tpm_34,tpm_35,tpm_36,tpm_37,tpm_38,tpm_39,tpm_40,tpm_41,tpm_42,tpm_43,tpm_44,tpm_45,tpm_46,tpm_47,tpm_48,tpm_49,tpm_50,tpm_51,tpm_52,tpm_53,tpm_54,tpm_55,tpm_56,tpm_57,tpm_58,tpm_59,tpm_60,tpm_61,tpm_62,tpm_63,tpm_64,tpm_65,tpm_66,tpm_67,tpm_68,tpm_69,tpm_70,tpm_71,tpm_72,tpm_73,tpm_74,tpm_75,tpm_76,tpm_77,tpm_78,tpm_79,tpm_80,tpm_81,tpm_82,tpm_83,tpm_84,tpm_85,tpm_86,tpm_87,tpm_88,tpm_89,tpm_90,tpm_91,tpm_92,tpm_93,tpm_94,tpm_95,tpm_96,tpm_97,tpm_98,tpm_99,tpm_100,tpm_101,tpm_102,tpm_103,tpm_104,tpm_105,tpm_106,tpm_107,tpm_108,tpm_109,tpm_110,tpm_111,tpm_112,tpm_113,tpm_114,tpm_115,tpm_116,tpm_117,tpm_118,tpm_119,tpm_120,tpm_121,tpm_122,tpm_123,tpm_124,tpm_125,tpm_126,tpm_127,tpm_128,tpm_129,tpm_130,tpm_131,tpm_132,tpm_133,tpm_134,tpm_135,tpm_136,tpm_137,tpm_138,tpm_139,tpm_140,tpm_141,tpm_142,tpm_143,tpm_144,tpm_145,tpm_146,tpm_147,tpm_148,tpm_149,tpm_150,tpm_151,tpm_152,tpm_153,tpm_154,tpm_155,tpm_156,tpm_157,tpm_158,tpm_159,tpm_160,tpm_161,tpm_162,tpm_163,tpm_164,tpm_165,tpm_166,tpm_167,tpm_168,tpm_169,tpm_170
392,ENSG00000258956,0.3073,0.0,0.1531,0.4495,0.2556,0.144,0.3193,0.1436,0.4263,0.1603,0.4227,0.0,0.1745,0.0,0.2906,0.1633,0.2178,0.1503,0.2515,0.163,0.3088,0.1607,0.1646,0.1269,0.0,0.0,0.0,0.6649,0.2635,0.1438,0.1463,0.4061,0.168,0.3784,0.9713,0.1784,0.4837,6.8244,0.134,0.3323,0.3127,0.0,0.1493,0.134,0.1614,0.5423,0.4464,0.5188,0.3261,0.0,0.4392,0.3879,0.8146,0.1421,0.0,0.998,0.0,0.0,0.6444,0.4106,0.3467,0.0,0.1487,0.4548,0.0,0.0,0.5813,0.3816,0.6572,0.5063,0.2578,0.4989,0.3398,0.0,0.4641,0.0,0.0,0.0,0.2649,0.2659,0.0,0.1885,0.5891,0.7286,0.0,0.2185,0.0,0.2294,0.8729,0.3024,0.1569,0.0,0.1591,0.1452,0.3854,0.312,0.1176,0.0,0.1715,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.1203,0.0,0.1369,0.137,0.2013,0.2662,0.5005,0.0,0.0,0.0,0.517,0.0,0.1498,0.4842,0.1462,0.6389,0.0,0.4626,0.0,0.0,0.6883,0.0,0.0,0.0,0.1434,0.4592,0.4552,0.3317,0.0,0.1721,0.1837,0.0,0.16,0.3776,0.0,0.0,0.165,0.1485,0.0,0.1584,0.1694,0.1889,0.0,0.0,0.1332,0.4808,0.4527,0.3106,0.2396,1.3236,0.0,0.1216,0.0,0.138,0.0,0.2721,0.0,0.388,0.3649,0.0,0.0,0.1938,0.153,0.1527,0.0
393,ENSG00000259078,0.2931,0.7001,0.0973,0.0953,0.447,0.0916,0.3046,0.4565,0.497,0.6116,0.1344,0.1923,0.6104,0.8624,0.1386,0.0519,0.1732,0.3344,0.7995,0.2591,0.2945,0.1533,0.3139,0.242,0.3803,0.0,0.0938,0.2642,0.1675,0.2743,0.0,0.3443,0.0534,0.7619,0.0,0.2269,0.0,2.1697,0.2131,0.0528,0.3976,0.3295,0.095,0.3407,0.6156,1.0346,0.4258,0.3299,0.4147,0.4481,0.8378,0.781,0.4748,0.6325,0.3276,0.9519,0.1134,0.087,0.8195,0.1305,0.496,0.1786,0.3309,0.5784,0.38,0.1571,0.6006,0.4449,0.6268,0.0,0.2869,0.1586,0.162,0.1848,0.4427,0.2778,0.5158,0.7069,0.4631,0.5495,0.0812,0.3596,0.3121,0.2316,0.2032,0.0695,0.6402,0.5106,0.8325,0.1442,0.6984,0.143,1.2646,0.3232,0.4289,0.2976,0.0374,0.2495,0.1636,0.3072,0.5254,1.1434,0.3015,0.2338,0.0931,1.8998,0.3443,0.3494,0.8704,0.3049,0.32,0.2539,0.3713,0.0443,0.1817,0.3451,0.7397,0.4616,0.2382,1.3343,0.2325,0.6094,0.459,0.3677,0.3078,0.0,0.6018,0.5013,0.1207,0.4486,0.3192,0.3893,0.3377,0.1582,0.7631,0.4377,0.3211,0.3146,0.3052,0.2401,0.2516,0.3983,0.2098,0.472,0.4414,0.2518,0.4846,0.3603,0.0797,0.1974,0.4233,0.1528,0.8156,0.4938,0.2286,0.0,0.1127,0.3478,0.4655,0.5703,0.1199,0.346,0.4401,0.0411,1.16,2.5732,0.3782,0.2464,0.4865,0.2913,0.5514
394,ENSG00000259079,1.773,1.8268,2.1589,2.3053,0.3277,0.9231,1.8425,2.0251,2.3686,1.8498,1.6257,3.4895,2.2376,4.4261,1.8631,2.7218,1.9552,1.1558,1.6121,1.8808,1.5835,1.2362,2.1099,2.1147,1.8404,3.0257,2.4583,0.8524,3.0404,1.2906,2.2502,2.7772,1.7234,1.9405,4.9814,3.431,3.7212,97.7045,2.2342,1.4909,3.8083,2.6574,2.1061,1.8893,0.6206,3.4768,2.862,1.6629,4.8079,2.7106,0.8446,1.6577,4.526,3.2797,1.5855,5.1182,4.1141,2.8058,2.8916,3.3343,2.6671,2.5206,0.7626,2.3326,3.8307,2.1124,2.7947,1.6309,1.6851,1.2983,1.3221,1.2794,0.4356,2.9812,2.3803,3.0808,2.08,0.7126,2.2073,2.0456,0.8184,2.6587,3.021,3.4251,3.0729,2.2416,1.0757,3.2356,2.2382,1.5509,2.0118,0.7686,2.0399,3.1657,1.2354,4.4002,2.1104,0.6037,1.9789,2.2709,1.1556,2.4058,1.3897,2.9852,3.1914,0.7661,2.9308,3.5227,0.8776,1.932,1.8066,3.7543,1.7111,2.1459,1.7098,4.8705,4.6403,0.9307,2.8812,4.139,2.4375,2.8671,4.1652,2.3725,1.0861,3.9405,2.2061,1.2129,2.4333,5.4273,1.6549,3.5322,0.9727,4.466,2.308,1.9857,2.5901,4.8633,2.4617,0.6455,1.3528,1.004,2.961,1.3324,0.6675,2.0311,3.4745,2.4216,4.0199,0.9553,1.3658,1.2328,2.1283,1.7921,2.7651,2.5455,3.6364,3.4288,1.536,1.9462,1.4508,1.221,2.3664,1.9898,2.573,1.583,0.3813,2.2361,2.1583,4.1118,3.4363
395,ENSG00000259397,1.1785,1.0838,0.8539,1.1492,1.1586,0.8032,0.668,1.5018,0.9909,0.6707,2.0629,1.0543,0.9735,2.2351,0.7093,0.4555,0.9873,1.2572,1.5781,1.0228,1.1841,0.3362,1.2622,0.8846,0.9174,1.1753,0.617,1.6225,1.1942,0.7019,1.4277,1.4159,0.3515,1.4071,1.3545,1.9903,1.3491,2.3792,0.6543,1.39,1.4171,0.7226,0.5206,1.2143,0.9,3.0253,1.7121,1.5373,1.7052,0.9827,1.5311,1.6228,1.2307,0.8918,0.1437,1.8556,0.6215,1.049,1.3479,1.2407,1.2087,1.3708,0.8295,1.2685,1.875,0.9191,1.4185,1.5078,0.4582,0.5884,1.1684,0.2319,1.0661,0.9728,1.726,1.9801,0.8227,1.0335,1.7544,0.5562,0.8012,1.3144,1.506,1.1007,1.2255,1.3714,0.468,1.1198,1.8258,0.4217,1.2035,1.3586,2.3296,0.7089,0.6719,1.3053,0.9837,1.4226,1.1958,0.4491,1.3617,1.6355,0.7558,1.1962,0.7146,1.0416,1.8456,0.7663,1.6227,1.2417,0.9825,1.1137,1.5121,0.8753,1.5941,4.1623,1.442,2.2271,2.507,2.476,1.9374,1.2251,2.2652,0.4838,0.5907,2.7553,1.5597,0.8795,0.5293,1.5304,0.9,2.2411,2.2217,0.9252,2.092,1.5599,1.0885,0.8049,1.1156,1.2287,0.5518,0.4368,0.9202,1.4492,0.9681,0.8837,2.1258,0.6585,0.6996,0.7793,1.0213,0.7822,1.7888,1.0829,1.086,1.3843,0.9888,0.6781,1.485,1.0584,0.9205,0.8538,0.2145,0.9919,2.6713,2.2956,0.7258,1.7566,1.2805,1.3843,1.3192
396,ENSG00000259612,5.2706,2.7232,2.089,4.587,2.0272,3.1867,4.2992,5.0313,4.5602,4.9667,7.4828,6.5808,3.4761,6.5484,4.1806,4.9993,3.4953,5.7081,8.1624,5.7713,3.0748,1.3633,3.4597,4.82,5.1179,6.7147,6.6913,4.4754,2.4782,2.2277,4.2076,4.1944,4.772,2.7447,7.6429,3.4875,3.5684,1.6781,4.9936,4.5955,3.4021,4.423,4.2962,3.9035,2.7376,11.8024,3.458,6.6972,4.5102,3.379,5.0216,5.389,8.0627,4.5603,2.7367,7.7301,7.0355,4.9943,6.7737,1.9689,6.9054,4.1955,1.7551,7.5492,7.1632,5.5301,4.0199,4.1757,5.2114,9.5238,5.325,6.3184,10.214,3.8165,4.1086,6.4457,4.7871,3.8953,4.5427,4.3155,4.9445,7.718,6.9526,3.807,4.5969,7.0128,5.075,2.7924,13.8438,7.25,3.299,2.1007,3.4623,6.375,6.042,8.0554,4.0764,4.5153,4.3014,5.7608,2.3825,4.5564,2.8485,3.7516,6.4267,3.8571,2.6626,4.5097,3.1305,5.2549,5.7911,9.0331,3.8149,4.167,3.7243,9.808,5.8165,3.4271,5.36,2.6791,3.56,4.183,5.4587,2.7301,1.9193,7.4495,6.3465,4.129,4.13,3.9322,3.8086,5.6452,3.8055,9.6664,8.7792,4.697,3.9289,4.8055,5.2524,4.0391,2.7243,3.5814,3.7724,3.7783,4.6728,2.98,2.6863,3.9012,6.4761,4.7179,2.4065,5.2605,3.117,2.2341,3.226,12.9371,5.4268,3.9905,3.044,2.7994,2.0173,2.2581,5.8433,1.2879,7.0655,2.1757,3.5653,2.9305,6.0396,4.4499,3.6635
397,ENSG00000259657,1.2458,1.0502,0.2758,0.405,0.806,1.8161,1.7262,1.0349,1.2803,1.1553,1.9038,2.3157,0.7861,1.3329,1.5709,1.0298,0.4906,0.9475,2.039,1.3215,1.1126,1.303,2.2238,1.4859,0.8621,1.8223,2.126,1.7969,1.0682,0.7773,0.6588,1.0977,1.3623,1.0226,1.4584,1.9287,0.4358,15.37,0.8453,1.1973,1.9717,0.8002,1.2108,1.2069,0.5814,1.4658,0.6033,1.0516,1.6157,1.693,0.3957,1.5143,1.2232,1.9204,0.7427,0.8991,1.1242,0.7393,2.0318,1.1098,1.874,1.1386,1.6075,0.6146,2.1533,1.3359,1.0473,1.4897,0.296,1.5204,0.8129,0.7491,2.6019,1.0474,0.5575,1.7711,1.1958,1.836,2.0282,0.5989,1.1502,1.1888,1.2382,1.4221,2.0153,1.1813,0.7558,0.62,1.5727,0.9535,1.4136,1.0802,1.1467,1.5702,0.6945,1.4054,1.271,1.1311,1.0815,0.2901,0.9473,1.2678,0.6103,1.656,0.9234,1.7496,0.7587,1.9802,1.2332,2.3448,1.9948,0.7195,0.4509,0.7539,2.5745,0.4889,0.6987,1.8311,1.0797,1.1633,1.7127,1.0073,1.6259,1.6671,0.3271,2.7688,0.9301,0.5682,0.5129,1.2712,0.9044,1.1031,0.9568,1.4943,2.5227,1.0852,1.3236,0.5943,1.1532,0.567,1.4258,0.1411,1.932,1.07,1.4071,0.7136,0.4578,2.212,1.2428,0.895,1.3195,0.8662,1.0876,1.5391,0.7556,2.3848,0.6388,0.4381,1.1992,1.1189,0.2549,0.7354,0.9699,0.466,0.8218,1.483,1.0718,1.7458,0.8272,1.2382,2.2725
398,ENSG00000259706,1.3778,1.9635,2.1897,1.4716,0.9278,1.9369,1.5341,2.8818,2.1846,1.6086,3.0681,1.8078,1.5278,2.9482,1.8926,1.046,1.3023,2.3418,2.5235,1.5312,0.9888,3.3968,2.9162,2.5192,3.3712,2.4473,0.5668,1.455,1.4064,0.7676,1.4052,1.8788,2.1524,1.7504,3.3181,3.1996,2.582,21.3701,4.3502,1.8444,2.0361,1.4856,1.7536,1.3443,0.9991,5.5582,2.383,1.1907,3.5158,3.26,1.6409,2.3189,2.6959,2.8522,1.4522,5.0428,2.3979,1.7813,3.7834,1.5196,3.9233,1.679,1.2699,1.7965,2.4241,1.5126,2.2649,2.0098,2.5957,0.9368,2.2843,1.8465,1.4872,1.5142,3.2371,4.9904,1.48,1.8592,2.6861,0.6813,0.9813,1.2075,3.3538,2.2556,1.3987,1.5398,2.257,1.8124,2.6091,0.8071,1.7421,2.176,1.3248,1.4575,2.2631,3.364,2.3094,2.7142,1.721,1.994,1.8282,1.6693,1.6778,2.6949,1.313,1.5629,1.3101,2.3172,1.6367,1.2284,2.1059,1.7051,2.2439,2.2632,2.3592,4.0553,2.9806,1.4879,2.303,2.9638,1.4051,2.3532,5.1636,1.7285,3.023,2.9998,2.4247,1.2792,1.9855,3.5482,2.8783,2.4835,2.9804,2.0186,1.9644,5.3643,1.8037,2.0423,1.8789,2.9293,1.408,3.1431,2.078,2.3139,2.8531,0.8794,2.3144,2.7421,0.8301,0.9015,1.2793,1.7792,1.9976,1.7575,2.1232,5.228,0.9462,0.9084,1.5063,1.1491,1.0872,0.6681,1.9047,1.4082,3.0772,2.0795,2.0003,1.655,3.104,1.8585,2.5919
399,ENSG00000259790,1.4472,1.8808,0.4806,0.7644,0.5518,1.1302,1.1279,1.2961,2.5655,1.3211,0.9952,1.5428,1.8493,2.9031,0.9124,0.6409,1.5816,1.71,1.4804,1.5352,0.8482,1.0721,2.5187,1.0954,1.2675,1.4553,0.4052,0.0652,1.034,0.4515,0.6888,1.5407,1.2528,1.4849,2.4142,1.8904,0.9492,5.8027,2.1042,1.4995,1.9633,0.9296,1.4065,1.1041,1.2665,2.1284,1.2264,1.1707,1.3437,1.1984,1.1203,3.0445,2.3445,3.0117,0.4853,1.6972,2.2387,0.8588,2.2759,0.9669,2.3811,1.6533,1.0504,1.9634,2.2278,1.1639,0.9695,1.7971,2.3211,0.5961,0.7588,0.7832,1.1334,0.6844,3.6429,1.6288,1.2155,1.6724,2.1309,0.4696,1.0522,1.8495,2.697,1.5249,1.0033,1.8868,1.5146,1.6206,2.3979,0.534,1.3548,1.1176,1.998,1.083,1.5883,2.0203,2.9069,1.0471,1.0096,0.6951,1.3559,1.2273,0.9571,1.7794,1.2067,1.4657,1.2276,1.24,1.8803,1.4515,1.9749,2.0894,0.8511,0.3832,1.4206,4.0465,1.116,2.6209,2.0578,2.0271,1.3774,2.194,3.3998,1.0893,1.7097,0.5169,1.283,1.0519,0.8193,2.5842,1.4633,2.3425,2.5604,0.8462,3.2968,1.5533,1.6938,2.2653,0.9419,2.1735,1.0352,1.4136,0.5826,1.6314,0.8173,0.9947,1.3294,0.8895,0.7875,1.6083,0.6793,1.9496,2.4281,0.9752,1.3166,3.636,0.9739,0.6202,1.6194,2.437,0.5921,0.5873,1.8108,0.7613,1.7183,1.2921,1.2256,1.9013,1.5615,1.798,2.5986
400,ENSG00000259924,0.2434,0.0684,0.1617,0.2373,0.2025,0.6843,0.0843,0.6065,0.1501,0.6771,0.4463,0.3992,0.0,0.2604,0.1535,0.1725,0.1725,0.1587,0.7967,0.2582,0.3261,0.2546,0.5213,0.4019,0.1895,0.712,0.0779,0.2633,0.0696,0.1519,0.0,0.2859,0.1774,0.2664,0.5129,0.1884,1.7879,28.8267,0.0708,0.2631,0.6604,0.0,0.0,0.0707,0.0,0.5727,0.1179,0.0685,0.4304,0.2481,0.4638,0.4779,0.3584,0.1501,0.0,0.5269,0.0,0.2889,0.6805,0.6504,0.0915,0.2966,0.0785,0.2402,0.0,0.174,0.7673,0.2687,0.1735,0.0891,0.2042,0.0,0.0,0.0,0.2451,0.346,0.0779,0.4891,0.2797,0.1404,0.0,0.0995,0.311,0.3206,0.5062,0.3462,0.0886,0.1211,0.4609,0.3193,0.4971,0.0791,0.084,0.2301,0.1018,0.5766,0.1242,0.2486,0.2717,0.2551,0.3173,0.0826,0.1431,0.3235,0.0773,0.3155,0.5082,0.0725,0.0,0.434,0.4251,0.2811,0.0,0.0,0.3018,0.8596,0.1365,0.3833,0.1582,0.3409,0.1544,0.7591,0.5718,0.1221,0.3834,0.4637,0.0,0.1665,0.4008,0.1656,0.0,0.1616,0.0801,0.0876,0.2112,0.0,0.2909,0.1742,0.2534,0.0,0.2786,0.4135,0.0,0.0784,0.1833,0.1673,0.0894,0.1995,0.1987,0.2623,0.4218,0.5077,0.3984,0.082,0.3796,0.0,0.2808,0.1926,0.0,0.0729,0.0996,0.0718,0.4061,0.0,0.3853,0.6519,0.2356,0.307,0.0808,0.887,0.2497
401,ENSG00000260290,5.0763,7.8532,3.0566,7.5614,2.5058,3.8685,4.7535,5.2652,7.0684,6.8094,4.6034,5.3797,4.0552,9.3104,4.7481,3.2608,3.8754,4.4185,10.8646,5.5624,4.5959,2.2171,10.0371,5.3893,6.4272,4.8958,2.9451,5.9741,3.3481,4.0201,2.8673,5.898,3.111,9.3413,5.9949,11.3995,5.2686,68.9602,5.1099,5.4884,11.1245,2.7412,5.3673,3.2586,4.5107,8.8606,4.7815,4.3791,8.2278,3.923,3.8267,7.7454,7.3447,11.7121,1.4217,6.6426,6.9251,5.6111,8.188,5.2675,7.1118,6.8317,3.1312,4.1282,8.7864,6.3406,5.8561,5.1723,3.5788,2.4508,3.3227,2.7171,7.6482,3.5033,12.9186,8.6444,5.7293,9.0808,9.9044,2.2204,3.8472,6.844,8.9108,6.1719,5.395,5.554,5.5437,4.1646,12.6758,1.2077,7.4059,5.659,9.2997,7.0659,3.3584,11.5536,4.61,3.9886,6.7245,4.2675,3.8177,7.7776,5.2141,4.9384,6.5916,5.749,4.0622,5.7856,11.083,6.1174,7.6003,9.2779,3.2705,3.6965,6.225,9.0631,9.9487,8.0644,8.3218,6.7978,7.38,11.8882,7.994,6.6342,3.383,3.9851,10.6198,2.9766,5.6499,12.6362,4.5298,8.0572,7.3815,5.4198,15.2496,13.0577,7.7012,7.9035,6.2156,5.3466,2.1548,5.7427,4.3121,4.9587,6.4897,3.1058,8.1784,5.4857,2.2766,2.9757,4.9793,4.6544,6.3005,4.9619,3.9584,10.5717,1.7376,3.8837,6.8623,7.3146,1.4379,2.4203,7.2593,2.0659,12.452,6.873,3.8333,4.6434,5.2226,9.7028,9.8451
402,ENSG00000260318,2.5463,2.1465,6.8856,0.3547,0.6052,1.0227,1.8901,2.7195,3.028,1.1385,9.0055,1.7898,6.1977,7.0053,1.3761,4.2527,2.063,4.2685,1.1907,5.0163,2.1929,3.8046,3.5063,2.4029,1.4159,2.3944,0.6984,4.3285,2.807,1.3618,0.3462,0.3205,3.1823,1.1944,4.5991,1.2671,4.5808,61.9326,3.1734,2.3597,2.9609,2.1029,3.5354,7.9289,1.528,2.568,4.7562,5.5269,2.7019,2.2245,0.0,2.1427,2.5715,2.6916,4.3915,9.4507,0.8441,3.8856,3.8138,3.2405,0.8208,1.6623,1.4081,2.1536,2.8294,1.9503,3.0962,2.4092,2.3337,0.7991,1.5258,2.3624,5.6309,0.8257,1.0988,2.0686,0.6983,3.0704,2.8217,0.9443,1.8135,1.3389,3.7188,1.4374,2.648,1.5522,1.1918,4.3451,6.1994,3.2217,1.1145,3.9031,2.26,1.0316,2.2812,2.5852,2.7835,1.4862,4.4662,2.6684,1.4226,1.1106,1.6038,2.0308,2.4265,0.7073,2.8483,0.6505,2.2686,1.6216,0.4765,1.2604,2.7646,1.9812,2.2552,5.1391,0.612,5.1556,2.1281,2.2928,1.0387,4.1597,4.2728,4.1071,8.8814,4.1579,2.0368,2.6129,2.2465,3.7117,0.0,2.1741,2.1553,1.5708,11.3647,5.2963,3.261,0.7809,1.5152,4.7679,2.1857,0.7415,3.9054,1.7574,2.0543,1.1251,5.6137,0.8943,0.2969,2.058,9.7724,2.2763,1.0718,2.2061,3.6875,3.1335,3.3573,1.439,0.9454,2.2869,1.5627,3.2209,2.1848,1.5309,6.4786,4.5468,3.8728,0.9176,7.6083,1.0846,0.3732
403,ENSG00000260405,0.0,0.2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3771,0.0,0.3718,0.3807,0.2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3887,0.5836,0.7491,0.0,0.0,0.0,0.3101,0.3844,0.3617,0.0,0.3455,0.0,0.0,0.0,0.0,0.0,0.3772,0.0,0.5081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7602,0.7809,0.2982,0.0,0.0,0.0,0.3579,0.0,0.0,0.4287,0.0,0.0,0.0,0.0,0.0,0.2809,0.3697,0.0,0.0,0.0,0.0,0.6997,0.0,0.0,0.3681,0.0,0.0,0.3609,0.272,0.3631,0.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.6913,0.2784,0.3178,0.0,0.0,0.4657,0.0,0.0,0.0,0.0,0.0,0.5981,0.3359,0.6932,1.4938,0.0,0.0,0.0,0.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.3318,0.0,0.7021,0.0,0.0,0.0,0.4249,0.0,0.0,0.2912,0.0,0.0,0.3817,0.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983,0.0,0.0,1.5312,0.4101,0.2812,0.0,0.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,ENSG00000260675,0.0,0.0,0.0,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976,0.0,0.0,0.0,0.0,0.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498,0.0,0.0,0.2583,0.0,0.0,0.0,0.0,0.0,0.1701,0.0,0.0,0.1529,0.0,0.0,1.1109,0.0,0.1328,0.0,0.0,0.0,0.1324,0.0,0.0,0.0,0.0,0.0,0.1401,0.0,0.0,0.0,0.1438,0.0,0.2329,0.0,0.0,0.0,0.1303,0.3365,0.0,0.0,0.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.1931,0.0,0.1244,0.0,0.0,0.1718,0.0,0.0,0.0,0.1607,0.1535,0.1629,0.0,0.0,0.0,0.1204,0.1607,0.1756,0.0,0.0,0.3203,0.0,0.1255,0.15,0.0,0.0,0.0,0.0,0.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.2648,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.1239,0.0,0.5287,0.0,0.0,0.0,0.0,0.0,0.0,0.1699,0.0,0.0,0.0,0.1689,0.1639,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778,0.0,0.0,0.1363,0.0,0.0966,0.0,0.0,0.1325,0.3737,0.0,0.1523,0.0,0.1567,0.0,0.0
405,ENSG00000261315,0.0359,0.0,0.0358,0.035,0.0,0.0337,0.0373,0.0,0.0332,0.0,0.0988,0.0,0.0,0.0,0.068,0.0,0.0,0.0351,0.0,0.0381,0.0722,0.0376,0.1154,0.0593,0.028,0.1576,0.069,0.0389,0.0308,0.0,0.0,0.0633,0.0,0.059,0.1514,0.1251,0.1131,1.8615,0.094,0.0,0.1462,0.0,0.0,0.0626,0.0,0.0,0.0522,0.0606,0.0762,0.0,0.0,0.0,0.0635,0.0332,0.0,0.0,0.0417,0.0,0.1507,0.128,0.0811,0.0328,0.0348,0.0,0.1397,0.0,0.034,0.0297,0.0,0.0395,0.0301,0.0389,0.1986,0.0272,0.0723,0.0,0.0345,0.0866,0.1548,0.0,0.0,0.0441,0.1836,0.0284,0.1494,0.0,0.0392,0.0536,0.2041,0.0354,0.0367,0.035,0.0,0.034,0.0451,0.0365,0.0825,0.0,0.1203,0.0,0.0351,0.1097,0.0634,0.086,0.0685,0.0349,0.0563,0.0642,0.032,0.032,0.0941,0.0622,0.039,0.0326,0.1336,0.0,0.0604,0.3394,0.0,0.1132,0.0342,0.112,0.1688,0.0,0.0,0.0,0.0805,0.0,0.0444,0.0367,0.0335,0.0358,0.0355,0.0,0.0935,0.0402,0.0429,0.0771,0.0,0.0,0.0617,0.0732,0.0,0.0694,0.1217,0.0,0.0,0.0442,0.0293,0.0,0.1245,0.0,0.0353,0.0363,0.028,0.1547,0.0,0.0,0.0,0.0645,0.0441,0.0318,0.036,0.0,0.0853,0.1283,0.0,0.0453,0.0,0.1428,0.0
406,ENSG00000261336,0.0,0.0367,0.0,0.0425,0.0362,0.0408,0.0906,0.0814,0.0806,0.1364,0.1199,0.1715,0.099,0.0699,0.0412,0.0463,0.0927,0.1704,0.1426,0.3235,0.0438,0.0456,0.0933,0.0,0.2035,0.2868,0.0,0.0471,0.0747,0.0408,0.0,0.1152,0.0476,0.1431,0.4591,0.1012,0.6858,3.5478,0.0,0.1413,0.0887,0.0,0.0423,0.1899,0.183,0.0,0.1266,0.1103,0.1849,0.1998,0.1245,0.0733,0.1155,0.2821,0.0,0.0943,0.2022,0.1164,0.2741,0.0388,0.0,0.0796,0.0843,0.129,0.0847,0.0467,0.0412,0.1082,0.0,0.0957,0.0,0.0943,0.0964,0.0659,0.3071,0.3097,0.0418,0.0525,0.1127,0.0,0.0,0.0535,0.2227,0.0344,0.1359,0.1239,0.0476,0.1301,0.0,0.0858,0.1335,0.0425,0.0902,0.1236,0.0546,0.2212,0.0333,0.178,0.0,0.137,0.0426,0.266,0.0384,0.1042,0.0415,0.0424,0.0,0.0,0.0388,0.1165,0.2854,0.0755,0.0,0.0,0.108,0.4617,0.1466,0.0412,0.0425,0.0915,0.0415,0.2718,0.2047,0.0984,0.1373,0.249,0.0488,0.0894,0.1614,0.0445,0.2033,0.0434,0.043,0.047,0.0567,0.0976,0.1042,0.0935,0.0454,0.1071,0.1496,0.0888,0.1403,0.0,0.1968,0.0449,0.1441,0.0,0.0711,0.0352,0.1133,0.0454,0.0856,0.0881,0.0,0.0,0.0,0.0,0.0377,0.0,0.0535,0.0386,0.0436,0.0367,0.2587,0.1167,0.2108,0.1099,0.0434,0.0,0.2682
